id,keyword 
2-s2.0-85068907189,X-ray analysis
2-s2.0-85068907189,β-Cyclodextrin
2-s2.0-85068907189,Dynamic fluid
2-s2.0-85068508173,Magnetic fields
2-s2.0-85068508173,Methylene blue
2-s2.0-85068508173,Photocatalytic degradation
2-s2.0-85068508173,Ultraviolet irradiation
2-s2.0-85068508173,Zinc oxide catalyst
2-s2.0-85068461471,Layer-by-layer deposition
2-s2.0-85068461471,Photocatalyst
2-s2.0-85068461471,Polyurethane foam
2-s2.0-85068461471,ZIF-8
2-s2.0-85068461471,Fractionation
2-s2.0-85067663574,Groundwater
2-s2.0-85067663574,Nanoscale zero-valent iron
2-s2.0-85067663574,Natural organic matter
2-s2.0-85067663574,Reactivity
2-s2.0-85067663574,Suwannee River
2-s2.0-85067579275,corneal biomechanics
2-s2.0-85067579275,corneal endothelial cell loss
2-s2.0-85067579275,corvis
2-s2.0-85067579275,FECD
2-s2.0-85067579275,fuchs' endothelial dystrophy
2-s2.0-85066024194,right ventricle
2-s2.0-85066024194,ventricular tachycardia
2-s2.0-85066024194,ART
2-s2.0-85066024194,Gut
2-s2.0-85066024194,HIV-1
2-s2.0-85065916456,Immune activation
2-s2.0-85065916456,INKT cells
2-s2.0-85065916456,Adsorption energy
2-s2.0-85065914491,DFT method
2-s2.0-85065914491,H2 adsorption
2-s2.0-85065914491,Hydrogen boride nanotube
2-s2.0-85065914491,Hydrogen storage
2-s2.0-85065901932,Cold storage
2-s2.0-85065901932,Dimethyl dicarbonate
2-s2.0-85065901932,Kinetic model
2-s2.0-85065901932,Pathogenic microorganism
2-s2.0-85065720311,Physicochemical properties
2-s2.0-85065720311,Smoothie
2-s2.0-85065720311,Batrachoididae
2-s2.0-85065720311,Histology
2-s2.0-85065720311,Oocytes
2-s2.0-85064125662,Reproductive cycle
2-s2.0-85064125662,Sperm
2-s2.0-85064125662,Thailand
2-s2.0-85064125662,Graphene nanoplatelets
2-s2.0-85063582476,High-volume fly ash
2-s2.0-85063582476,HVFA concrete
2-s2.0-85063582476,Plastic waste
2-s2.0-85063582476,Response surface methodology
2-s2.0-85059773899,Antibiotic
2-s2.0-85059773899,Degradation pathway
2-s2.0-85059773899,Heterogeneous fenton-like reaction
2-s2.0-85046082672,Iron-coated catalyst
2-s2.0-85046082672,Swine wastewater
2-s2.0-85046082672,Toxicity test
2-s2.0-85046082672,Bio-oil
2-s2.0-85044754290,Biochar
2-s2.0-85044754290,Kinetic modeling
2-s2.0-85044754290,Pyrolysis
2-s2.0-85044754290,Pyrolysis gas
2-s2.0-85044754290,Sewage sludge
2-s2.0-85030635652,Breadth
2-s2.0-85030635652,Finite fields
2-s2.0-85030635652,Nilpotent Lie algebras
2-s2.0-85030635652,Biochar
2-s2.0-85030635652,Microalgae Haematococcus lacustris
2-s2.0-85030635652,Natural astaxanthin
2-s2.0-85126121321,Phenanthrene
2-s2.0-85126121321,Phenanthrene-degrading bacteria
2-s2.0-85126121321,Seasonal effect
2-s2.0-85126121321,Aragonite/calcite ratio
2-s2.0-85126121321,Biodiesel production
2-s2.0-85121871153,Magnetic fields
2-s2.0-85121871153,Quantitative analysis
2-s2.0-85121871153,Solid catalyst
2-s2.0-85121871153,Antimicrobial resistance
2-s2.0-85121871153,Asian sea bass
2-s2.0-85100084326,Flavobacterium columnare
2-s2.0-85122448584,diaphragm
2-s2.0-85122448584,movement
2-s2.0-85122448584,normal
2-s2.0-85122448584,ultrasound
2-s2.0-85122448584,barrier island
2-s2.0-85122448584,fluvial flood deposit
2-s2.0-85122448584,OSL dating
2-s2.0-85121862176,storm deposit
2-s2.0-85121862176,Vietnam
2-s2.0-85121862176,Biogas
2-s2.0-85121862176,Carbon nanotubes
2-s2.0-85121862176,Ce addition
2-s2.0-85122478108,CO2 methanation
2-s2.0-85122478108,CVD
2-s2.0-85122478108,Hydrogen
2-s2.0-85122478108,acupuncture–therapy
2-s2.0-85122478108,dose–response
2-s2.0-85145242195,melasma area and severity index
2-s2.0-85145242195,Thailand
2-s2.0-85145242195,Blue-spotted mudskipper
2-s2.0-85145242195,Control region
2-s2.0-85145242195,Gene flow
2-s2.0-85122210542,androgenetic alopecia
2-s2.0-85122210542,FDA-approved LLLT devices
2-s2.0-85122210542,hair loss
2-s2.0-85122210542,low-level laser therapy
2-s2.0-85122210542,low-level light therapy
2-s2.0-85122210542,Pattern hair loss
2-s2.0-85125147751,energy expenditure
2-s2.0-85125147751,global warming
2-s2.0-85125147751,growth performance
2-s2.0-85125147751,oxygen consumption
2-s2.0-85125147751,thermal stress
2-s2.0-85120957187,characterization
2-s2.0-85120957187,monazite ore processing
2-s2.0-85120957187,morphological
2-s2.0-85120957187,rare earth element
2-s2.0-85120957187,structural
2-s2.0-85112858700,Clusiaceae
2-s2.0-85112858700,Garcinia schomburgkiana
2-s2.0-85112858700,molecular docking calculation
2-s2.0-85112858700,α-glucosidase inhibition
2-s2.0-85112858700,Boesenbergia rotunda
2-s2.0-85112858700,essential oil
2-s2.0-85107143998,genetic variation
2-s2.0-85107143998,ITS sequences
2-s2.0-85107143998,COVID-19
2-s2.0-85107143998,Social distancing practice
2-s2.0-85105599444,Undergraduate health student Predictors of the COVID-19 Soc
2-s2.0-85105599444,glucosamine
2-s2.0-85105599444,Health Technology Assessment (HTA)
2-s2.0-85105599444,osteoarthritis
2-s2.0-85105599444,regulatory classification
2-s2.0-85105599444,reimbursement
2-s2.0-85105599444,Multidimensional item response theory
2-s2.0-85105599444,Thai qualifications framework
2-s2.0-85105599444,Validity and reliability of measurement
2-s2.0-85122132307,Cultural capital
2-s2.0-85122132307,Everyday life
2-s2.0-85122132307,Manners
2-s2.0-85122106296,Modern products
2-s2.0-85122106296,Thailand
2-s2.0-85122106296,Acute myocardial infarction
2-s2.0-85122106296,Factor analysis
2-s2.0-85122106296,Hope
2-s2.0-85122106296,Instrument
2-s2.0-85122106296,Nursing
2-s2.0-85123745054,Thermal response test
2-s2.0-85123745054,Cyclooxygenase
2-s2.0-85123745054,Daboia siamensis venom
2-s2.0-85123745054,Eicosanoids
2-s2.0-85121645016,Biodiesel
2-s2.0-85121645016,La2O3
2-s2.0-85121645016,Simultaneous esterification and transesterification
2-s2.0-85121645016,SO42−/ZrO2
2-s2.0-85118486327,Solid catalyst
2-s2.0-85118486327,Abnormal cervical cancer screening
2-s2.0-85118486327,Anxiety
2-s2.0-85117688423,Jalowiec coping scale
2-s2.0-85117688423,PAP smear
2-s2.0-85117688423,The spielberger state-trait anxiety inventory
2-s2.0-85117688423,Adulteration
2-s2.0-85116930939,Contamination
2-s2.0-85116930939,Halal food
2-s2.0-85116930939,Multiplex HRMA
2-s2.0-85116930939,Non-halal meat
2-s2.0-85116059634,Quality control
2-s2.0-85116059634,Antioxidant
2-s2.0-85116059634,Antityrosinase activity
2-s2.0-85116059634,Dihydrokaempferol
2-s2.0-85116059634,High performance liquid chromatography
2-s2.0-85115750370,Manilkara zapota
2-s2.0-85115750370,Environmental temperature
2-s2.0-85115750370,Fat oxidation
2-s2.0-85115750370,Indirect calorimetry
2-s2.0-85115750370,Moderate-intensity exercise training
2-s2.0-85115116426,Obesity
2-s2.0-85115116426,Post-exercise recovery
2-s2.0-85115116426,cat
2-s2.0-85115116426,clonality assay
2-s2.0-85115116426,hepatic small cell lymphoma
2-s2.0-85114720598,lymphoma
2-s2.0-85114720598,multiplex PCR
2-s2.0-85114720598,T cell receptor
2-s2.0-85114720598,Dengue infection
2-s2.0-85114720598,Early childhood
2-s2.0-85114720598,Morbidity
2-s2.0-85114025173,Mortality
2-s2.0-85114025173,Thailand
2-s2.0-85114025173,central serous chorioretinopathy
2-s2.0-85114025173,gravitational shift
2-s2.0-85114025173,half-dose
2-s2.0-85114025173,half-fluence
2-s2.0-85113535269,photodynamic therapy
2-s2.0-85113535269,subretinal fluid
2-s2.0-85113535269,verteporfin
2-s2.0-85113535269,Malignant peripheral nerve sheath tumor
2-s2.0-85111270671,MPNST
2-s2.0-85111270671,outcomes
2-s2.0-85111270671,prognostic factors
2-s2.0-85111270671,survival
2-s2.0-85111270671,B physics
2-s2.0-85120409484,Hadron-Hadron scattering (experiments)
2-s2.0-85120409484,Extracorporeal membrane oxygenation
2-s2.0-85120409484,Heart decompensation
2-s2.0-85120409484,Pregnancy
2-s2.0-85120409484,Pulmonary arterial hypertension
2-s2.0-85120409484,Right-sided heart failure
2-s2.0-85120409484,Vasodilator agents
2-s2.0-85120409484,Bile duct injury
2-s2.0-85121860773,Cholecystectomy
2-s2.0-85121860773,Surgical management
2-s2.0-85121860773,Application
2-s2.0-85121860773,Line
2-s2.0-85121860773,Poison center
2-s2.0-85121796204,Telemedicine
2-s2.0-85121796204,Cardiovascular diseases
2-s2.0-85121796204,Chronic kidney disease
2-s2.0-85121796204,Clinical outcomes
2-s2.0-85121796204,GLP-1 RA
2-s2.0-85121796204,SGLT2i
2-s2.0-85117968061,Bone mass
2-s2.0-85117968061,Bone turnover
2-s2.0-85117968061,Calcium
2-s2.0-85117968061,HIV-infected youth
2-s2.0-85117968061,Vitamin D
2-s2.0-85121281985,Air quality
2-s2.0-85121281985,COVID-19 successive waves
2-s2.0-85121281985,Environmental variables
2-s2.0-85121281985,Infection spreading trajectory
2-s2.0-85124892808,Reproduction rate
2-s2.0-85124892808,Chlorophyll efficiency
2-s2.0-85124892808,Relative growth rate
2-s2.0-85124892808,Shade and sunlight
2-s2.0-85124892808,Siamese Rosewood
2-s2.0-85118353021,Bricks
2-s2.0-85118353021,Cement
2-s2.0-85118353021,Clay
2-s2.0-85118353021,Energy absorption
2-s2.0-85118353021,Flexural capacity
2-s2.0-85122489465,Masonry walls
2-s2.0-85122489465,Mortar
2-s2.0-85122489465,Strengthening
2-s2.0-85122489465,Wire mesh
2-s2.0-85122489465,Alkyne-azide cycloaddition
2-s2.0-85129157351,Alkyne-tagged flavonoid
2-s2.0-85129157351,Dengue virus
2-s2.0-85129157351,Drug discovery
2-s2.0-85129157351,Fla-vone
2-s2.0-85129157351,Target identification
2-s2.0-85129157351,Beyond Standard Model
2-s2.0-85120955008,Dark matter
2-s2.0-85120955008,Hadron-Hadron scattering (experiments)
2-s2.0-85120955008,Higgs physics
2-s2.0-85120955008,BlaCTX-M
2-s2.0-85120828024,Carbapenemase
2-s2.0-85120828024,Clones
2-s2.0-85120828024,Pet
2-s2.0-85120828024,Uropathogenic Escherichia coli
2-s2.0-85120801156,Hadron-Hadron scattering (experiments)
2-s2.0-85120801156,Top physics
2-s2.0-85120801156,Fe catalyst
2-s2.0-85120796679,Olivine
2-s2.0-85120796679,Steam reforming
2-s2.0-85120796679,Syngas
2-s2.0-85120796679,Waste motor oil
2-s2.0-85120796679,Absorption
2-s2.0-85120796521,Amine
2-s2.0-85120796521,Carbon capture
2-s2.0-85120796521,CO2
2-s2.0-85120796521,Novel solvent
2-s2.0-85120796521,Neutrino Detectors and Telescopes (experiments)
2-s2.0-85120786134,Cytokine
2-s2.0-85120786134,Diagnosis
2-s2.0-85120786134,Drug allergy
2-s2.0-85120773740,IFN-γ
2-s2.0-85120773740,In vitro
2-s2.0-85120773740,T cell
2-s2.0-85120773740,Dengue
2-s2.0-85120773740,Endotoxins
2-s2.0-85121957987,Intestinal permeability
2-s2.0-85121957987,Lactulose-to-mannitol excretion ratio
2-s2.0-85121957987,Leaky gut
2-s2.0-85121957987,β-D-glucan
2-s2.0-85121466933,Branch model
2-s2.0-85121466933,Distribution system
2-s2.0-85121466933,Newton–Raphson method
2-s2.0-85121466933,Unbalanced
2-s2.0-85121466933,Hadron-Hadron scattering (experiments)
2-s2.0-85121466933,Higgs physics
2-s2.0-85121029837,Cassava rhizome
2-s2.0-85121029837,Cobalt loaded
2-s2.0-85121029837,Illite
2-s2.0-85121029837,Iron loaded
2-s2.0-85130478880,Dirofilaria repens
2-s2.0-85130478880,Dog
2-s2.0-85130478880,Emerging
2-s2.0-85130478880,Prevalence
2-s2.0-85130478880,Thailand
2-s2.0-85127615544,Zoonosis
2-s2.0-85127615544,Hydrocarbons
2-s2.0-85127615544,Kraft lignin
2-s2.0-85127615544,Phenolic compounds
2-s2.0-85127615544,SBA-15
2-s2.0-85127606194,ZSM-5
2-s2.0-85127606194,Energy balance
2-s2.0-85127606194,Natural gas
2-s2.0-85127606194,Supply chain
2-s2.0-85127606194,Thailand
2-s2.0-85127588401,TIEB
2-s2.0-85127588401,Aromatic
2-s2.0-85127588401,Fast pyrolysis
2-s2.0-85127588401,Lignin
2-s2.0-85127588401,Organosolv process
2-s2.0-85127588401,Sugarcane bagasse
2-s2.0-85127570324,ZSM-5
2-s2.0-85127570324,Adherence
2-s2.0-85127570324,Mobile health
2-s2.0-85127570324,Mobile phone
2-s2.0-85127570324,Pre-exposure prophylaxis
2-s2.0-85127568064,Young men who have sex with men
2-s2.0-85127568064,Acute kidney injury (AKI)
2-s2.0-85127568064,Cardiac surgery
2-s2.0-85127568064,Cardiac surgery associated AKI
2-s2.0-85127564485,Cardiovascular
2-s2.0-85127564485,Management
2-s2.0-85127564485,Prevention
2-s2.0-85127564485,Renal
2-s2.0-85127564485,Depression
2-s2.0-85125469457,Effective connectivity
2-s2.0-85125469457,Mood disorders
2-s2.0-85125469457,Psychiatry
2-s2.0-85125469457,Salience network
2-s2.0-85125469457,Schizophrenia
2-s2.0-85124959997,Cecal ligation and puncture
2-s2.0-85124959997,Erythropoietin
2-s2.0-85124959997,LPS
2-s2.0-85124959997,Macrophages
2-s2.0-85124959997,Mortality rate
2-s2.0-85124957575,Sepsis
2-s2.0-85124957575,Glaucoma progression
2-s2.0-85124957575,Neuroretinal rim
2-s2.0-85124957575,Optic nerve
2-s2.0-85124957575,Spectral-domain OCT
2-s2.0-85124020224,Chitosan
2-s2.0-85124020224,Co-processing
2-s2.0-85124020224,Kaolin
2-s2.0-85124020224,Nanoparticles
2-s2.0-85124020224,Spray drying
2-s2.0-85123733643,Nano-immersion vaccine
2-s2.0-85123733643,Red tilapia
2-s2.0-85123733643,Systemic immune response
2-s2.0-85123733643,Coagulation
2-s2.0-85123733643,Cytokines
2-s2.0-85123706706,Hemostasis
2-s2.0-85123706706,Inflammation
2-s2.0-85123706706,Neuroimmune
2-s2.0-85123646568,Stroke
2-s2.0-85123646568,Board independence
2-s2.0-85123646568,Corporate governance
2-s2.0-85123646568,Generalist CEOs
2-s2.0-85123346631,Independent directors
2-s2.0-85123346631,Sarbanes-Oxley
2-s2.0-85123346631,Specialist CEOs
2-s2.0-85123346631,Machine reading comprehension
2-s2.0-85123346631,Natural language processing
2-s2.0-85123289800,Question answering
2-s2.0-85123289800,Anti-inflammatory
2-s2.0-85123289800,Clusiaceae
2-s2.0-85123289800,Cytotoxic
2-s2.0-85123289800,Garcinia picrorhiza
2-s2.0-85123037733,Isocoumarin
2-s2.0-85123037733,Xanthone
2-s2.0-85123037733,Corporate social responsibility (CSR)
2-s2.0-85123037733,Mediation
2-s2.0-85123037733,Second-order social capital (SOSC)
2-s2.0-85123037611,Smart PLS
2-s2.0-85123037385,Sustainable innovation ambidexterity (SIA)
2-s2.0-85122954120,Sustainable supply chain management (SSCM)
2-s2.0-85122954120,3D printing
2-s2.0-85122912032,Electrostatic interaction
2-s2.0-85122912032,Ti-6Al-4V
2-s2.0-85122868693,Titania nanotubes
2-s2.0-85122868693,Vancomycin
2-s2.0-85122868693,Grain quality
2-s2.0-85122868693,Production system
2-s2.0-85122823475,Rice (Oryza sativa L.)
2-s2.0-85122823475,Soil characteristic
2-s2.0-85122823475,Starch physicochemical properties
2-s2.0-85122823475,Amnion
2-s2.0-85122823475,Biomechanical phenomena
2-s2.0-85122644794,Dogs
2-s2.0-85122644794,Ophthalmology
2-s2.0-85122644794,Aging process
2-s2.0-85122644794,Biodegradation
2-s2.0-85122644794,Biomaterials
2-s2.0-85122644604,CAD/CAM
2-s2.0-85122644604,Chewing simulation
2-s2.0-85122644604,Color stability
2-s2.0-85122644604,Crowns
2-s2.0-85122644604,Dental materials
2-s2.0-85122636268,Dentistry
2-s2.0-85122636268,Displacement resistance
2-s2.0-85122636268,PEEK
2-s2.0-85122636268,Wear resistance
2-s2.0-85122636268,Zirconia
2-s2.0-85122613942,Akt
2-s2.0-85122613942,C-Myc
2-s2.0-85122613942,Cancer stem cell
2-s2.0-85122591775,Lung cancer
2-s2.0-85122591775,MTOR
2-s2.0-85122591775,Nanog
2-s2.0-85122591775,Oct4
2-s2.0-85122591775,Renieramycin M
2-s2.0-85122588535,Sox2
2-s2.0-85122588535,Human-induced pluripotent stem cells
2-s2.0-85122588535,In vitro model
2-s2.0-85122588535,Neurons
2-s2.0-85122588535,Proteomics analysis
2-s2.0-85122588535,Rabies virus
2-s2.0-85122546882,Virus–host interaction
2-s2.0-85122546882,Akt
2-s2.0-85122546882,Cancer stem cell
2-s2.0-85122546882,CSC-targeting
2-s2.0-85122546882,Lung cancer
2-s2.0-85122546882,Pongol methyl ether
2-s2.0-85122488030,ADMET analysis
2-s2.0-85122488030,AIDS
2-s2.0-85122488030,Curcuma aeruginosa Roxb
2-s2.0-85122488030,Drug discovery
2-s2.0-85122488030,HIV-1 protease inhibitor
2-s2.0-85122402578,Immunodeficiency virus
2-s2.0-85122402578,Virtual screening
2-s2.0-85122402578,Phylogeny
2-s2.0-85122402578,Sordariomycetes
2-s2.0-85122402578,Systematics
2-s2.0-85122402578,Taxonomy
2-s2.0-85122402578,Two novel freshwater microfungi
2-s2.0-85122213425,Complete k-uniform hypergraph
2-s2.0-85122213425,Ideal-based k-zero-divisor
2-s2.0-85122213425,Ideal-based k-zero-divisor hypergraph
2-s2.0-85122213425,K-partite k-uniform hypergraph
2-s2.0-85122213425,K-partite σ-uniform hypergraph
2-s2.0-85122206547,K-zero-divisor hypergraph
2-s2.0-85122206547,Industrial consumer behavior
2-s2.0-85122206547,Industrial contaminants
2-s2.0-85122206547,Innovation adoption model
2-s2.0-85122206262,Portable electrochemical analytical devices
2-s2.0-85122206262,Predicting technology adoption
2-s2.0-85122206262,HIV
2-s2.0-85122206262,ML ratio
2-s2.0-85122206262,Monocytes
2-s2.0-85122205799,Predictor
2-s2.0-85122205799,Tuberculosis
2-s2.0-85122205799,angulation
2-s2.0-85122205799,deformity
2-s2.0-85122205799,osteotomy
2-s2.0-85122196747,thumb
2-s2.0-85122196747,Bifunctional electrocatalysts
2-s2.0-85122196747,DFT study
2-s2.0-85122196747,Ni3S2
2-s2.0-85122196747,Overall water splitting
2-s2.0-85122196747,Biofuels
2-s2.0-85122196747,Brønsted–Lewis acid sites
2-s2.0-85122185088,Catalytic cracking
2-s2.0-85122185088,Co-Mo/ZSM-5
2-s2.0-85122185088,Hydrocarbon
2-s2.0-85122185088,Palm oil
2-s2.0-85122185088,HLA genetic polymorphisms
2-s2.0-85122185088,Human leukocyte antigen
2-s2.0-85122182316,Pharmacogenomics
2-s2.0-85122182316,Precision medicine
2-s2.0-85122182316,SCARs
2-s2.0-85122182316,Bacterial translocation
2-s2.0-85122182316,Inflammation
2-s2.0-85122182316,LPS
2-s2.0-85122176273,Neuro-immune
2-s2.0-85122176273,Physiological stress
2-s2.0-85122176273,Psychiatry
2-s2.0-85122176273,Schizophrenia
2-s2.0-85122176273,Blood drawing
2-s2.0-85122150043,Hemolytic disease
2-s2.0-85122150043,MicroRNA
2-s2.0-85122150043,MiR-451a
2-s2.0-85122148948,Pre-analytical
2-s2.0-85122148948,Serum separation
